gid,id_punto,fkid,data,codice_campagna,secco,prodotto,spessore_prodotto,quota_falda,soggiacenza,quota_ref,riferimento_soggiacenza,fonte,note
284,PO012002NU0008,33,2016-03-01,,no,,,304.58,,313.8,non noto,PTUA2022-PTUA2003,
285,PO012002NU0008,33,2016-04-01,,no,,,304.39,,313.8,non noto,PTUA2022-PTUA2003,
286,PO012002NU0008,33,2016-05-01,,no,,,305.89,,313.8,non noto,PTUA2022-PTUA2003,
287,PO012002NU0008,33,2016-06-01,,no,,,306.41,,313.8,non noto,PTUA2022-PTUA2003,
288,PO012002NU0008,33,2016-07-01,,no,,,301.23,,313.8,non noto,PTUA2022-PTUA2003,
289,PO012002NU0008,33,2016-08-01,,no,,,300.63,,313.8,non noto,PTUA2022-PTUA2003,
290,PO012002NU0008,33,2016-09-01,,no,,,300.14,,313.8,non noto,PTUA2022-PTUA2003,
291,PO012002NU0008,33,2017-09-01,,no,,,305.18,,313.8,non noto,PTUA2022-PTUA2003,
292,PO012002NU0008,33,2017-10-01,,no,,,304.77,,313.8,non noto,PTUA2022-PTUA2003,
293,PO012002NU0008,33,2018-04-01,,no,,,305.18,,313.8,non noto,PTUA2022-PTUA2003,
294,PO012002NU0008,33,2018-05-01,,no,,,305.47,,313.8,non noto,PTUA2022-PTUA2003,
295,PO012002NU0008,33,2018-08-01,,no,,,305.7,,313.8,non noto,PTUA2022-PTUA2003,
296,PO012002NU0008,33,2018-09-01,,no,,,303.97,,313.8,non noto,PTUA2022-PTUA2003,
297,PO012002NU0008,33,2018-10-01,,no,,,304.33,,313.8,non noto,PTUA2022-PTUA2003,
298,PO012002NU0008,33,2018-11-01,,no,,,306.85,,313.8,non noto,PTUA2022-PTUA2003,
299,PO012002NU0008,33,2018-12-01,,no,,,306.66,,313.8,non noto,PTUA2022-PTUA2003,
300,PO012002NU0008,33,2019-02-01,,no,,,306.05,,313.8,non noto,PTUA2022-PTUA2003,
301,PO012002NU0008,33,2019-03-01,,no,,,305.85,,313.8,non noto,PTUA2022-PTUA2003,
302,PO012002NU0008,33,2019-04-01,,no,,,305.45,,313.8,non noto,PTUA2022-PTUA2003,
303,PO012002NU0008,33,2019-05-01,,no,,,305.6,,313.8,non noto,PTUA2022-PTUA2003,
304,PO012002NU0008,33,2019-06-01,,no,,,305.97,,313.8,non noto,PTUA2022-PTUA2003,
305,PO012002NU0008,33,2019-07-01,,no,,,304.3,,313.8,non noto,PTUA2022-PTUA2003,
306,PO012002NU0008,33,2019-08-01,,no,,,303.92,,313.8,non noto,PTUA2022-PTUA2003,
307,PO012002NU0008,33,2019-09-01,,no,,,303.66,,313.8,non noto,PTUA2022-PTUA2003,
308,PO012002NU0008,33,2019-10-01,,no,,,304.61,,313.8,non noto,PTUA2022-PTUA2003,
309,PO012002NU0008,33,2019-11-01,,no,,,307.1,,313.8,non noto,PTUA2022-PTUA2003,
310,PO012002NU0008,33,2019-12-01,,no,,,307.4,,313.8,non noto,PTUA2022-PTUA2003,
311,PO012002NU0008,33,2020-01-01,,no,,,307.18,,313.8,non noto,PTUA2022-PTUA2003,
312,PO012002NU0008,33,2020-02-01,,no,,,306.97,,313.8,non noto,PTUA2022-PTUA2003,
313,PO012002NU0008,33,2020-03-01,,no,,,306.72,,313.8,non noto,PTUA2022-PTUA2003,
314,PO012002NU0008,33,2020-04-01,,no,,,306.75,,313.8,non noto,PTUA2022-PTUA2003,
315,PO012002NU0008,33,2020-05-01,,no,,,306.76,,313.8,non noto,PTUA2022-PTUA2003,
316,PO012002NU0008,33,2020-06-01,,no,,,307.04,,313.8,non noto,PTUA2022-PTUA2003,
317,PO012002NU0008,33,2020-07-01,,no,,,306.45,,313.8,non noto,PTUA2022-PTUA2003,
318,PO012002NU0008,33,2020-08-01,,no,,,306.27,,313.8,non noto,PTUA2022-PTUA2003,
319,PO012002NU0008,33,2020-09-01,,no,,,305.79,,313.8,non noto,PTUA2022-PTUA2003,
320,PO012002NU0008,33,2020-10-01,,no,,,307.09,,313.8,non noto,PTUA2022-PTUA2003,
321,PO012002NU0008,33,2020-11-01,,no,,,306.75,,313.8,non noto,PTUA2022-PTUA2003,
322,PO012002NU0008,33,2020-12-01,,no,,,307.36,,313.8,non noto,PTUA2022-PTUA2003,
323,PO012002NU0008,33,2021-01-01,,no,,,307.18,,313.8,non noto,PTUA2022-PTUA2003,
324,PO012002NU0008,33,2021-02-01,,no,,,307.34,,313.8,non noto,PTUA2022-PTUA2003,
325,PO012002NU0008,33,2021-03-01,,no,,,306.31,,313.8,non noto,PTUA2022-PTUA2003,
326,PO012136NUZ001,34,2005-08-01,,no,,,277.039,,315.709,non noto,PTUA2022,
327,PO012136NUZ001,34,2005-09-01,,no,,,276.919,,315.709,non noto,PTUA2022,
328,PO012136NUZ001,34,2005-10-01,,no,,,277.089,,315.709,non noto,PTUA2022,
329,PO012136NUZ001,34,2005-12-01,,no,,,276.869,,315.709,non noto,PTUA2022,
330,PO012136NUZ001,34,2006-01-01,,no,,,276.599,,315.709,non noto,PTUA2022,
331,PO012136NUZ001,34,2006-02-01,,no,,,276.509,,315.709,non noto,PTUA2022,
332,PO012136NUZ001,34,2006-03-01,,no,,,276.479,,315.709,non noto,PTUA2022,
333,PO012136NUZ001,34,2006-04-01,,no,,,276.489,,315.709,non noto,PTUA2022,
334,PO012136NUZ001,34,2006-05-01,,no,,,276.409,,315.709,non noto,PTUA2022,
335,PO012136NUZ001,34,2006-06-01,,no,,,275.369,,315.709,non noto,PTUA2022,
336,PO012136NUZ001,34,2006-07-01,,no,,,276.339,,315.709,non noto,PTUA2022,
337,PO012136NUZ001,34,2006-08-01,,no,,,276.309,,315.709,non noto,PTUA2022,
338,PO012136NUZ001,34,2006-09-01,,no,,,276.369,,315.709,non noto,PTUA2022,
339,PO012136NUZ001,34,2006-10-01,,no,,,276.039,,315.709,non noto,PTUA2022,
340,PO012136NUZ001,34,2006-11-01,,no,,,275.969,,315.709,non noto,PTUA2022,
341,PO012136NUZ001,34,2006-12-01,,no,,,275.899,,315.709,non noto,PTUA2022,
342,PO012136NUZ001,34,2007-03-01,,no,,,275.859,,315.709,non noto,PTUA2022,
343,PO012136NUZ001,34,2007-04-01,,no,,,275.709,,315.709,non noto,PTUA2022,
344,PO012136NUZ001,34,2007-05-01,,no,,,275.609,,315.709,non noto,PTUA2022,
345,PO012136NUZ001,34,2007-06-01,,no,,,275.589,,315.709,non noto,PTUA2022,
346,PO012136NUZ001,34,2007-07-01,,no,,,275.609,,315.709,non noto,PTUA2022,
347,PO012136NUZ001,34,2007-08-01,,no,,,275.439,,315.709,non noto,PTUA2022,
348,PO012136NUZ001,34,2007-09-01,,no,,,275.459,,315.709,non noto,PTUA2022,
349,PO012136NUZ001,34,2007-10-01,,no,,,275.699,,315.709,non noto,PTUA2022,
350,PO012136NUZ001,34,2007-11-01,,no,,,275.809,,315.709,non noto,PTUA2022,
351,PO012136NUZ001,34,2007-12-01,,no,,,275.889,,315.709,non noto,PTUA2022,
352,PO012136NUZ001,34,2008-01-01,,no,,,276.369,,315.709,non noto,PTUA2022,
353,PO012136NUZ001,34,2008-02-01,,no,,,276.439,,315.709,non noto,PTUA2022,
354,PO012136NUZ001,34,2008-03-01,,no,,,276.559,,315.709,non noto,PTUA2022,
355,PO012136NUZ001,34,2008-04-01,,no,,,276.629,,315.709,non noto,PTUA2022,
356,PO012136NUZ001,34,2008-05-01,,no,,,277.579,,315.709,non noto,PTUA2022,
357,PO012136NUZ001,34,2008-06-01,,no,,,277.649,,315.709,non noto,PTUA2022,
358,PO012136NUZ001,34,2008-07-01,,no,,,277.939,,315.709,non noto,PTUA2022,
359,PO012136NUZ001,34,2008-08-01,,no,,,278.409,,315.709,non noto,PTUA2022,
360,PO012136NUZ001,34,2008-09-01,,no,,,278.259,,315.709,non noto,PTUA2022,
361,PO012136NUZ001,34,2008-10-01,,no,,,278.589,,315.709,non noto,PTUA2022,
362,PO012136NUZ001,34,2008-11-01,,no,,,278.429,,315.709,non noto,PTUA2022,
363,PO012136NUZ001,34,2008-12-01,,no,,,278.629,,315.709,non noto,PTUA2022,
364,PO012136NUZ001,34,2009-01-01,,no,,,280.189,,315.709,non noto,PTUA2022,
365,PO012136NUZ001,34,2009-02-01,,no,,,280.589,,315.709,non noto,PTUA2022,
366,PO012136NUZ001,34,2009-03-01,,no,,,280.679,,315.709,non noto,PTUA2022,
367,PO012136NUZ001,34,2009-04-01,,no,,,280.429,,315.709,non noto,PTUA2022,
368,PO012136NUZ001,34,2009-05-01,,no,,,281.189,,315.709,non noto,PTUA2022,
369,PO012136NUZ001,34,2009-06-01,,no,,,280.939,,315.709,non noto,PTUA2022,
370,PO012136NUZ001,34,2009-07-01,,no,,,280.799,,315.709,non noto,PTUA2022,
371,PO012136NUZ001,34,2009-08-01,,no,,,280.639,,315.709,non noto,PTUA2022,
372,PO012136NUZ001,34,2009-09-01,,no,,,281.149,,315.709,non noto,PTUA2022,
373,PO012136NUZ001,34,2009-10-01,,no,,,280.369,,315.709,non noto,PTUA2022,
374,PO012136NUZ001,34,2009-11-01,,no,,,280.249,,315.709,non noto,PTUA2022,
375,PO012136NUZ001,34,2009-12-01,,no,,,280.439,,315.709,non noto,PTUA2022,
376,PO012136NUZ001,34,2010-01-01,,no,,,280.319,,315.709,non noto,PTUA2022,
377,PO012136NUZ001,34,2010-03-01,,no,,,280.369,,315.709,non noto,PTUA2022,
378,PO012136NUZ001,34,2010-04-01,,no,,,280.489,,315.709,non noto,PTUA2022,
379,PO012136NUZ001,34,2010-05-01,,no,,,281.379,,315.709,non noto,PTUA2022,
380,PO012136NUZ001,34,2010-06-01,,no,,,282.239,,315.709,non noto,PTUA2022,
381,PO012136NUZ001,34,2010-07-01,,no,,,281.699,,315.709,non noto,PTUA2022,
382,PO012136NUZ001,34,2010-08-01,,no,,,280.989,,315.709,non noto,PTUA2022,
383,PO012136NUZ001,34,2010-09-01,,no,,,278.639,,315.709,non noto,PTUA2022,
384,PO012136NUZ001,34,2010-10-01,,no,,,280.629,,315.709,non noto,PTUA2022,
385,PO012136NUZ001,34,2010-11-01,,no,,,280.269,,315.709,non noto,PTUA2022,
386,PO012136NUZ001,34,2010-12-01,,no,,,280.439,,315.709,non noto,PTUA2022,
387,PO012136NUZ001,34,2011-01-01,,no,,,282.349,,315.709,non noto,PTUA2022,
388,PO012136NUZ001,34,2011-02-01,,no,,,282.049,,315.709,non noto,PTUA2022,
389,PO012136NUZ001,34,2011-03-01,,no,,,281.899,,315.709,non noto,PTUA2022,
390,PO012136NUZ001,34,2011-04-01,,no,,,282.989,,315.709,non noto,PTUA2022,
391,PO012136NUZ001,34,2011-05-01,,no,,,282.759,,315.709,non noto,PTUA2022,
392,PO012136NUZ001,34,2011-06-01,,no,,,280.929,,315.709,non noto,PTUA2022,
393,PO012136NUZ001,34,2011-07-01,,no,,,280.769,,315.709,non noto,PTUA2022,
394,PO012136NUZ001,34,2011-08-01,,no,,,280.489,,315.709,non noto,PTUA2022,
395,PO012136NUZ001,34,2011-09-01,,no,,,280.199,,315.709,non noto,PTUA2022,
396,PO012136NUZ001,34,2011-10-01,,no,,,279.919,,315.709,non noto,PTUA2022,
397,PO012136NUZ001,34,2011-11-01,,no,,,279.739,,315.709,non noto,PTUA2022,
398,PO012136NUZ001,34,2011-12-01,,no,,,279.609,,315.709,non noto,PTUA2022,
399,PO012136NUZ001,34,2012-01-01,,no,,,279.149,,315.709,non noto,PTUA2022,
400,PO012136NUZ001,34,2012-02-01,,no,,,278.999,,315.709,non noto,PTUA2022,
401,PO012136NUZ001,34,2012-03-01,,no,,,278.959,,315.709,non noto,PTUA2022,
402,PO012136NUZ001,34,2012-04-01,,no,,,278.879,,315.709,non noto,PTUA2022,
403,PO012136NUZ001,34,2012-05-01,,no,,,278.959,,315.709,non noto,PTUA2022,
404,PO012136NUZ001,34,2012-06-01,,no,,,279.059,,315.709,non noto,PTUA2022,
405,PO012136NUZ001,34,2012-07-01,,no,,,278.589,,315.709,non noto,PTUA2022,
406,PO012136NUZ001,34,2012-08-01,,no,,,278.329,,315.709,non noto,PTUA2022,
407,PO012136NUZ001,34,2012-09-01,,no,,,278.149,,315.709,non noto,PTUA2022,
408,PO012136NUZ001,34,2012-10-01,,no,,,277.799,,315.709,non noto,PTUA2022,
409,PO012136NUZ001,34,2012-11-01,,no,,,277.849,,315.709,non noto,PTUA2022,
410,PO012136NUZ001,34,2012-12-01,,no,,,277.859,,315.709,non noto,PTUA2022,
411,PO012136NUZ001,34,2013-01-01,,no,,,278.139,,315.709,non noto,PTUA2022,
412,PO012136NUZ001,34,2013-02-01,,no,,,277.639,,315.709,non noto,PTUA2022,
413,PO012136NUZ001,34,2013-03-01,,no,,,277.529,,315.709,non noto,PTUA2022,
414,PO012136NUZ001,34,2013-04-01,,no,,,278.749,,315.709,non noto,PTUA2022,
415,PO012136NUZ001,34,2013-05-01,,no,,,279.009,,315.709,non noto,PTUA2022,
416,PO012136NUZ001,34,2013-06-01,,no,,,279.229,,315.709,non noto,PTUA2022,
417,PO012136NUZ001,34,2013-07-01,,no,,,277.919,,315.709,non noto,PTUA2022,
418,PO012136NUZ001,34,2013-08-01,,no,,,279.599,,315.709,non noto,PTUA2022,
419,PO012136NUZ001,34,2013-09-01,,no,,,279.189,,315.709,non noto,PTUA2022,
420,PO012136NUZ001,34,2013-10-01,,no,,,278.819,,315.709,non noto,PTUA2022,
421,PO012136NUZ001,34,2013-11-01,,no,,,278.669,,315.709,non noto,PTUA2022,
422,PO012136NUZ001,34,2013-12-01,,no,,,278.809,,315.709,non noto,PTUA2022,
423,PO012136NUZ001,34,2014-01-01,,no,,,280.009,,315.709,non noto,PTUA2022,
424,PO012136NUZ001,34,2014-02-01,,no,,,280.689,,315.709,non noto,PTUA2022,
425,PO012136NUZ001,34,2014-03-01,,no,,,282.429,,315.709,non noto,PTUA2022,
426,PO012136NUZ001,34,2014-04-01,,no,,,282.569,,315.709,non noto,PTUA2022,
427,PO012136NUZ001,34,2014-05-01,,no,,,282.709,,315.709,non noto,PTUA2022,
428,PO012136NUZ001,34,2014-06-01,,no,,,282.639,,315.709,non noto,PTUA2022,
429,PO012136NUZ001,34,2014-07-01,,no,,,282.829,,315.709,non noto,PTUA2022,
430,PO012136NUZ001,34,2014-08-01,,no,,,283.139,,315.709,non noto,PTUA2022,
431,PO012136NUZ001,34,2014-09-01,,no,,,283.209,,315.709,non noto,PTUA2022,
432,PO012136NUZ001,34,2014-10-01,,no,,,282.859,,315.709,non noto,PTUA2022,
433,PO012136NUZ001,34,2014-11-01,,no,,,283.809,,315.709,non noto,PTUA2022,
434,PO012136NUZ001,34,2014-12-01,,no,,,284.689,,315.709,non noto,PTUA2022,
435,PO012136NUZ001,34,2015-01-01,,no,,,284.509,,315.709,non noto,PTUA2022,
436,PO012136NUZ001,34,2015-02-01,,no,,,283.109,,315.709,non noto,PTUA2022,
437,PO012136NUZ001,34,2015-03-01,,no,,,280.159,,315.709,non noto,PTUA2022,
438,PO012136NUZ001,34,2015-04-01,,no,,,280.159,,315.709,non noto,PTUA2022,
439,PO012136NUZ001,34,2015-05-01,,no,,,280.009,,315.709,non noto,PTUA2022,
440,PO012136NUZ001,34,2015-06-01,,no,,,282.139,,315.709,non noto,PTUA2022,
441,PO012136NUZ001,34,2015-07-01,,no,,,281.559,,315.709,non noto,PTUA2022,
442,PO012136NUZ001,34,2015-08-01,,no,,,281.939,,315.709,non noto,PTUA2022,
443,PO012136NUZ001,34,2015-09-01,,no,,,281.509,,315.709,non noto,PTUA2022,
444,PO012136NUZ001,34,2016-01-01,,no,,,280.079,,315.709,non noto,PTUA2022,
445,PO012136NUZ001,34,2016-02-01,,no,,,279.819,,315.709,non noto,PTUA2022,
446,PO012136NUZ001,34,2016-03-01,,no,,,279.759,,315.709,non noto,PTUA2022,
447,PO012136NUZ001,34,2016-04-01,,no,,,279.759,,315.709,non noto,PTUA2022,
448,PO012136NUZ001,34,2016-05-01,,no,,,279.709,,315.709,non noto,PTUA2022,
449,PO012136NUZ001,34,2016-06-01,,no,,,280.189,,315.709,non noto,PTUA2022,
450,PO012136NUZ001,34,2016-07-01,,no,,,280.079,,315.709,non noto,PTUA2022,
451,PO012136NUZ001,34,2016-08-01,,no,,,279.829,,315.709,non noto,PTUA2022,
452,PO012136NUZ001,34,2016-09-01,,no,,,279.539,,315.709,non noto,PTUA2022,
453,PO012136NUZ001,34,2016-10-01,,no,,,279.809,,315.709,non noto,PTUA2022,
454,PO012136NUZ001,34,2016-11-01,,no,,,279.189,,315.709,non noto,PTUA2022,
455,PO012136NUZ001,34,2016-12-01,,no,,,279.179,,315.709,non noto,PTUA2022,
456,PO012136NUZ001,34,2017-01-01,,no,,,279.199,,315.709,non noto,PTUA2022,
457,PO012136NUZ001,34,2017-02-01,,no,,,278.929,,315.709,non noto,PTUA2022,
458,PO012136NUZ001,34,2017-03-01,,no,,,278.799,,315.709,non noto,PTUA2022,
459,PO012136NUZ001,34,2017-04-01,,no,,,278.579,,315.709,non noto,PTUA2022,
460,PO012136NUZ001,34,2017-05-01,,no,,,277.409,,315.709,non noto,PTUA2022,
461,PO012136NUZ001,34,2017-06-01,,no,,,278.669,,315.709,non noto,PTUA2022,
462,PO012136NUZ001,34,2017-08-01,,no,,,278.579,,315.709,non noto,PTUA2022,
463,PO012136NUZ001,34,2017-09-01,,no,,,283.509,,315.709,non noto,PTUA2022,
464,PO012136NUZ001,34,2017-10-01,,no,,,278.229,,315.709,non noto,PTUA2022,
465,PO012136NUZ001,34,2017-11-01,,no,,,278.099,,315.709,non noto,PTUA2022,
466,PO012136NUZ001,34,2017-12-01,,no,,,277.989,,315.709,non noto,PTUA2022,
467,PO012136NUZ001,34,2018-01-01,,no,,,277.799,,315.709,non noto,PTUA2022,
468,PO012136NUZ001,34,2018-02-01,,no,,,277.599,,315.709,non noto,PTUA2022,
469,PO012136NUZ001,34,2018-03-01,,no,,,277.619,,315.709,non noto,PTUA2022,
470,PO012136NUZ001,34,2018-04-01,,no,,,278.009,,315.709,non noto,PTUA2022,
471,PO012136NUZ001,34,2018-05-01,,no,,,278.309,,315.709,non noto,PTUA2022,
472,PO012136NUZ001,34,2018-06-01,,no,,,278.469,,315.709,non noto,PTUA2022,
473,PO012136NUZ001,34,2018-07-01,,no,,,278.529,,315.709,non noto,PTUA2022,
474,PO012136NUZ001,34,2018-08-01,,no,,,278.509,,315.709,non noto,PTUA2022,
475,PO012136NUZ001,34,2018-09-01,,no,,,278.199,,315.709,non noto,PTUA2022,
476,PO012136NUZ001,34,2018-10-01,,no,,,278.039,,315.709,non noto,PTUA2022,
477,PO012136NUZ001,34,2018-11-01,,no,,,277.939,,315.709,non noto,PTUA2022,
478,PO012136NUZ001,34,2018-12-01,,no,,,277.999,,315.709,non noto,PTUA2022,
479,PO012136NUZ001,34,2019-01-01,,no,,,277.829,,315.709,non noto,PTUA2022,
480,PO012136NUZ001,34,2019-02-01,,no,,,277.699,,315.709,non noto,PTUA2022,
481,PO012136NUZ001,34,2019-03-01,,no,,,277.529,,315.709,non noto,PTUA2022,
482,PO012136NUZ001,34,2019-04-01,,no,,,277.379,,315.709,non noto,PTUA2022,
483,PO012136NUZ001,34,2019-05-01,,no,,,277.349,,315.709,non noto,PTUA2022,
484,PO012136NUZ001,34,2019-06-01,,no,,,277.209,,315.709,non noto,PTUA2022,
485,PO012136NUZ001,34,2019-07-01,,no,,,277.159,,315.709,non noto,PTUA2022,
486,PO012136NUZ001,34,2019-09-01,,no,,,277.019,,315.709,non noto,PTUA2022,
487,PO012136NUZ001,34,2019-10-01,,no,,,276.929,,315.709,non noto,PTUA2022,
488,PO012136NUZ001,34,2019-11-01,,no,,,276.769,,315.709,non noto,PTUA2022,
489,PO012136NUZ001,34,2019-12-01,,no,,,277.409,,315.709,non noto,PTUA2022,
490,PO012136NUZ001,34,2020-01-01,,no,,,278.779,,315.709,non noto,PTUA2022,
491,PO012136NUZ001,34,2020-02-01,,no,,,278.789,,315.709,non noto,PTUA2022,
492,PO012136NUZ001,34,2020-07-01,,no,,,278.419,,315.709,non noto,PTUA2022,
493,PO0130280U0009,35,2001-09-01,,no,,,225.748,,281.548,non noto,PTUA2022,
494,PO0130280U0009,35,2002-02-01,,no,,,225.048,,281.548,non noto,PTUA2022,
495,PO0130280U0009,35,2002-03-01,,no,,,225.148,,281.548,non noto,PTUA2022,
496,PO0130280U0009,35,2002-04-01,,no,,,224.948,,281.548,non noto,PTUA2022,
497,PO0130280U0009,35,2002-05-01,,no,,,224.948,,281.548,non noto,PTUA2022,
498,PO0130280U0009,35,2002-10-01,,no,,,226.848,,281.548,non noto,PTUA2022,
499,PO0130280U0009,35,2002-11-01,,no,,,224.848,,281.548,non noto,PTUA2022,
500,PO0130280U0009,35,2002-12-01,,no,,,224.748,,281.548,non noto,PTUA2022,
501,PO0130280U0009,35,2003-01-01,,no,,,224.648,,281.548,non noto,PTUA2022,
502,PO0130280U0009,35,2003-02-01,,no,,,224.648,,281.548,non noto,PTUA2022,
503,PO0130280U0009,35,2003-03-01,,no,,,224.948,,281.548,non noto,PTUA2022,
504,PO0130280U0009,35,2003-04-01,,no,,,225.148,,281.548,non noto,PTUA2022,
505,PO0130280U0009,35,2003-05-01,,no,,,225.148,,281.548,non noto,PTUA2022,
506,PO0130280U0009,35,2003-06-01,,no,,,223.448,,281.548,non noto,PTUA2022,
507,PO0130280U0009,35,2003-07-01,,no,,,223.548,,281.548,non noto,PTUA2022,
508,PO0130280U0009,35,2003-08-01,,no,,,223.348,,281.548,non noto,PTUA2022,
509,PO0130280U0009,35,2003-11-01,,no,,,225.248,,281.548,non noto,PTUA2022,
510,PO0130280U0009,35,2003-12-01,,no,,,224.648,,281.548,non noto,PTUA2022,
511,PO0130280U0009,35,2004-01-01,,no,,,223.748,,281.548,non noto,PTUA2022,
512,PO0130280U0009,35,2004-02-01,,no,,,223.548,,281.548,non noto,PTUA2022,
513,PO0130280U0009,35,2004-03-01,,no,,,223.648,,281.548,non noto,PTUA2022,
514,PO0130280U0009,35,2004-04-01,,no,,,223.948,,281.548,non noto,PTUA2022,
515,PO0130280U0009,35,2004-05-01,,no,,,223.648,,281.548,non noto,PTUA2022,
516,PO0130280U0009,35,2004-06-01,,no,,,223.348,,281.548,non noto,PTUA2022,
517,PO0130280U0009,35,2004-07-01,,no,,,223.548,,281.548,non noto,PTUA2022,
518,PO0130280U0009,35,2004-08-01,,no,,,223.498,,281.548,non noto,PTUA2022,
519,PO0130280U0009,35,2004-09-01,,no,,,223.548,,281.548,non noto,PTUA2022,
520,PO0130280U0009,35,2004-10-01,,no,,,223.648,,281.548,non noto,PTUA2022,
521,PO0130280U0009,35,2004-11-01,,no,,,223.548,,281.548,non noto,PTUA2022,
522,PO0130280U0009,35,2004-12-01,,no,,,223.548,,281.548,non noto,PTUA2022,
523,PO0130280U0009,35,2005-01-01,,no,,,223.248,,281.548,non noto,PTUA2022,
524,PO0130280U0009,35,2005-02-01,,no,,,223.248,,281.548,non noto,PTUA2022,
525,PO0130280U0009,35,2005-03-01,,no,,,222.948,,281.548,non noto,PTUA2022,
526,PO0130280U0009,35,2005-05-01,,no,,,222.648,,281.548,non noto,PTUA2022,
527,PO0130280U0009,35,2005-07-01,,no,,,222.948,,281.548,non noto,PTUA2022,
528,PO0130280U0009,35,2005-08-01,,no,,,222.948,,281.548,non noto,PTUA2022,
529,PO0130280U0009,35,2005-09-01,,no,,,223.148,,281.548,non noto,PTUA2022,
530,PO0130280U0009,35,2005-11-01,,no,,,222.948,,281.548,non noto,PTUA2022,
531,PO0130280U0009,35,2005-12-01,,no,,,222.328,,281.548,non noto,PTUA2022,
532,PO0130280U0009,35,2006-01-01,,no,,,222.248,,281.548,non noto,PTUA2022,
533,PO0130280U0009,35,2006-02-01,,no,,,222.148,,281.548,non noto,PTUA2022,
534,PO0130280U0009,35,2006-03-01,,no,,,222.598,,281.548,non noto,PTUA2022,
535,PO0130280U0009,35,2006-04-01,,no,,,222.398,,281.548,non noto,PTUA2022,
536,PO0130280U0009,35,2006-06-01,,no,,,222.548,,281.548,non noto,PTUA2022,
537,PO0130280U0009,35,2006-07-01,,no,,,222.248,,281.548,non noto,PTUA2022,
538,PO0130280U0009,35,2006-08-01,,no,,,222.198,,281.548,non noto,PTUA2022,
539,PO0130280U0009,35,2006-09-01,,no,,,222.448,,281.548,non noto,PTUA2022,
540,PO0130280U0009,35,2006-10-01,,no,,,222.548,,281.548,non noto,PTUA2022,
541,PO0130280U0009,35,2006-11-01,,no,,,222.548,,281.548,non noto,PTUA2022,
542,PO0130280U0009,35,2007-06-01,,no,,,222.198,,281.548,non noto,PTUA2022,
543,PO0130280U0009,35,2007-10-01,,no,,,223.048,,281.548,non noto,PTUA2022,
544,PO0130280U0009,35,2007-11-01,,no,,,222.848,,281.548,non noto,PTUA2022,
545,PO0130280U0009,35,2007-12-01,,no,,,222.648,,281.548,non noto,PTUA2022,
546,PO0130280U0009,35,2008-01-01,,no,,,222.948,,281.548,non noto,PTUA2022,
547,PO0130280U0009,35,2008-04-01,,no,,,221.983,,281.548,non noto,PTUA2022,
548,PO0130280U0009,35,2008-08-01,,no,,,223.878,,281.548,non noto,PTUA2022,
549,PO0130280U0009,35,2008-10-01,,no,,,222.983,,281.548,non noto,PTUA2022,
550,PO0130280U0009,35,2008-11-01,,no,,,223.083,,281.548,non noto,PTUA2022,
551,PO0130280U0009,35,2009-01-01,,no,,,225.548,,281.548,non noto,PTUA2022,
552,PO0130280U0009,35,2009-02-01,,no,,,225.348,,281.548,non noto,PTUA2022,
553,PO0130280U0009,35,2009-03-01,,no,,,223.383,,281.548,non noto,PTUA2022,
554,PO0130280U0009,35,2009-04-01,,no,,,225.548,,281.548,non noto,PTUA2022,
555,PO0130280U0009,35,2009-05-01,,no,,,225.948,,281.548,non noto,PTUA2022,
556,PO0130280U0009,35,2009-06-01,,no,,,226.548,,281.548,non noto,PTUA2022,
557,PO0130280U0009,35,2009-07-01,,no,,,227.048,,281.548,non noto,PTUA2022,
558,PO0130280U0009,35,2009-08-01,,no,,,226.948,,281.548,non noto,PTUA2022,
559,PO0130280U0009,35,2009-09-01,,no,,,227.248,,281.548,non noto,PTUA2022,
560,PO0130280U0009,35,2009-10-01,,no,,,223.948,,281.548,non noto,PTUA2022,
561,PO0130280U0009,35,2009-11-01,,no,,,225.048,,281.548,non noto,PTUA2022,
562,PO0130280U0009,35,2009-12-01,,no,,,224.948,,281.548,non noto,PTUA2022,
563,PO0130280U0009,35,2010-01-01,,no,,,225.048,,281.548,non noto,PTUA2022,
564,PO0130280U0009,35,2010-02-01,,no,,,223.348,,281.548,non noto,PTUA2022,
565,PO0130280U0009,35,2010-03-01,,no,,,225.048,,281.548,non noto,PTUA2022,
566,PO0130280U0009,35,2010-04-01,,no,,,224.948,,281.548,non noto,PTUA2022,
567,PO0130280U0009,35,2010-09-01,,no,,,226.448,,281.548,non noto,PTUA2022,
568,PO0130280U0009,35,2010-10-01,,no,,,226.148,,281.548,non noto,PTUA2022,
569,PO0130280U0009,35,2010-11-01,,no,,,226.248,,281.548,non noto,PTUA2022,
570,PO0130280U0009,35,2010-12-01,,no,,,227.448,,281.548,non noto,PTUA2022,
571,PO0130280U0009,35,2011-01-01,,no,,,227.548,,281.548,non noto,PTUA2022,
572,PO0130280U0009,35,2011-02-01,,no,,,227.548,,281.548,non noto,PTUA2022,
573,PO0130280U0009,35,2011-03-01,,no,,,226.898,,281.548,non noto,PTUA2022,
574,PO0130280U0009,35,2011-04-01,,no,,,226.948,,281.548,non noto,PTUA2022,
575,PO0130280U0009,35,2011-05-01,,no,,,227.548,,281.548,non noto,PTUA2022,
