PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr [m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.]
VA,LONATE POZZOLO,PO012090NU2009,28/09/2018,208.446,soggiacenza statica,51.28,157.166
VA,LONATE POZZOLO,PO012090NU2009,26/10/2018,208.446,soggiacenza statica,51.15,157.296
VA,LONATE POZZOLO,PO012090NU2009,28/11/2018,208.446,soggiacenza statica,51.14,157.306
VA,LONATE POZZOLO,PO012090NU2009,21/12/2018,208.446,soggiacenza statica,51.28,157.166
VA,LONATE POZZOLO,PO012090NU2009,12/02/2019,208.446,soggiacenza statica,51.4,157.046
VA,LONATE POZZOLO,PO012090NU2009,08/03/2019,208.446,soggiacenza statica,51.38,157.066
VA,LONATE POZZOLO,PO012090NU2009,05/04/2019,208.446,soggiacenza statica,51.41,157.036
VA,LONATE POZZOLO,PO012090NU2009,06/05/2019,208.446,soggiacenza statica,51.44,157.006
VA,LONATE POZZOLO,PO012090NU2009,01/06/2019,208.446,soggiacenza statica,51.49,156.956
VA,LONATE POZZOLO,PO012090NU2009,29/07/2019,208.446,soggiacenza statica,50.7,157.746
VA,LONATE POZZOLO,PO012090NU2009,26/08/2019,208.446,soggiacenza statica,51.66,156.786
VA,LONATE POZZOLO,PO012090NU2009,24/09/2019,208.446,soggiacenza statica,51.6,156.846
VA,LONATE POZZOLO,PO012090NU2009,30/10/2019,208.446,soggiacenza statica,51.6,156.846
VA,LONATE POZZOLO,PO012090NU2009,01/11/2019,208.446,soggiacenza statica,51.4,157.046
VA,LONATE POZZOLO,PO012090NU2009,19/12/2019,208.446,soggiacenza statica,51.31,157.136
VA,LONATE POZZOLO,PO012090NU2009,29/01/2020,208.446,soggiacenza statica,49.95,158.496
VA,LONATE POZZOLO,PO012090NU2009,24/02/2020,208.446,soggiacenza statica,51,157.446
VA,LONATE POZZOLO,PO012090NU2009,24/03/2020,208.446,soggiacenza statica,51.13,157.316
VA,LONATE POZZOLO,PO012090NU2009,30/04/2020,208.446,soggiacenza statica,50.1,158.346
VA,LONATE POZZOLO,PO012090NU2009,28/05/2020,208.446,soggiacenza statica,50,158.446
VA,LONATE POZZOLO,PO012090NU2009,29/06/2020,208.446,soggiacenza statica,50.04,158.406
VA,LONATE POZZOLO,PO012090NU2009,29/07/2020,208.446,soggiacenza statica,50.05,158.396
VA,LONATE POZZOLO,PO012090NU2009,01/08/2020,208.446,soggiacenza statica,51.4,157.046
VA,LONATE POZZOLO,PO012090NU2009,29/09/2020,208.446,soggiacenza statica,51.35,157.096
VA,LONATE POZZOLO,PO012090NU2009,01/10/2020,208.446,soggiacenza statica,50.98,157.466
VA,LONATE POZZOLO,PO012090NU2009,01/11/2020,208.446,soggiacenza statica,51.15,157.296
VA,LONATE POZZOLO,PO012090NU2009,29/12/2020,208.446,soggiacenza statica,51.2,157.246
VA,LONATE POZZOLO,PO012090NU2009,02/02/2021,208.446,soggiacenza statica,51.2,157.246
VA,LONATE POZZOLO,PO012090NU2009,01/03/2021,208.446,soggiacenza statica,51.08,157.366
VA,LONATE POZZOLO,PO012090NU2009,06/04/2021,208.446,soggiacenza statica,50.96,157.486
CO,LURATE CACCIVIO,PO013138NU0001,01/01/2016,326.341,soggiacenza statica,22.32,304.021
CO,LURATE CACCIVIO,PO013138NU0001,25/02/2016,326.341,soggiacenza statica,23.23,303.111
CO,LURATE CACCIVIO,PO013138NU0001,16/03/2016,326.341,soggiacenza statica,24.1,302.241
CO,LURATE CACCIVIO,PO013138NU0001,21/04/2016,326.341,soggiacenza statica,22.47,303.871
CO,LURATE CACCIVIO,PO013138NU0001,12/05/2016,326.341,soggiacenza statica,25.56,300.781
CO,LURATE CACCIVIO,PO013138NU0001,16/06/2016,326.341,soggiacenza statica,25.67,300.671
CO,LURATE CACCIVIO,PO013138NU0001,06/07/2016,326.341,soggiacenza statica,23.31,303.031
CO,LURATE CACCIVIO,PO013138NU0001,02/08/2016,326.341,soggiacenza statica,23.48,302.861
CO,LURATE CACCIVIO,PO013138NU0001,05/09/2016,326.341,soggiacenza statica,22.73,303.611
CO,LURATE CACCIVIO,PO013138NU0001,27/10/2016,326.341,soggiacenza statica,22,304.341
CO,LURATE CACCIVIO,PO013138NU0001,02/11/2016,326.341,soggiacenza statica,24.28,302.061
CO,LURATE CACCIVIO,PO013138NU0001,02/12/2016,326.341,soggiacenza statica,24.3,302.041
CO,LURATE CACCIVIO,PO013138NU0001,03/02/2017,326.341,soggiacenza statica,24.52,301.821
CO,LURATE CACCIVIO,PO013138NU0001,13/04/2017,326.341,soggiacenza statica,23.1,303.241
CO,LURATE CACCIVIO,PO013138NU0001,05/06/2017,326.341,soggiacenza statica,25.42,300.921
CO,LURATE CACCIVIO,PO013138NU0001,18/08/2017,326.341,soggiacenza statica,25.66,300.681
CO,LURATE CACCIVIO,PO013138NU0001,04/10/2017,326.341,soggiacenza statica,24,302.341
CO,LURATE CACCIVIO,PO013138NU0001,17/11/2017,326.341,soggiacenza statica,23.5,302.841
CO,LURATE CACCIVIO,PO013138NU0001,01/12/2017,326.341,soggiacenza statica,25.52,300.821
CO,LURATE CACCIVIO,PO013138NU0001,12/02/2018,326.341,soggiacenza statica,25,301.341
CO,LURATE CACCIVIO,PO013138NU0001,24/04/2018,326.341,soggiacenza statica,24.32,302.021
CO,LURATE CACCIVIO,PO013138NU0001,06/07/2018,326.341,soggiacenza statica,24.7,301.641
CO,LURATE CACCIVIO,PO013138NU0001,09/11/2018,326.341,soggiacenza statica,25.22,301.121
CO,LURATE CACCIVIO,PO013138NU0001,22/02/2019,326.341,soggiacenza statica,27.79,298.551
CO,LURATE CACCIVIO,PO013138NU0001,13/04/2019,326.341,soggiacenza statica,25.11,301.231
CO,LURATE CACCIVIO,PO013138NU0001,16/05/2019,326.341,soggiacenza statica,28.31,298.031
CO,LURATE CACCIVIO,PO013138NU0001,15/07/2019,326.341,soggiacenza statica,26.75,299.591
CO,LURATE CACCIVIO,PO013138NU0001,14/03/2020,326.341,soggiacenza statica,28.87,297.471
CO,LURATE CACCIVIO,PO013138NU0001,15/04/2020,326.341,soggiacenza statica,28.85,297.491
CO,LURATE CACCIVIO,PO013138NU0001,23/05/2020,326.341,soggiacenza statica,28.74,297.601
CO,LURATE CACCIVIO,PO013138NU0001,12/06/2020,326.341,soggiacenza statica,28.81,297.531
CO,LURATE CACCIVIO,PO013138NU0001,13/07/2020,326.341,soggiacenza statica,28.25,298.091
CO,LURATE CACCIVIO,PO013138NU0001,01/10/2019,326.341,,27.57039216,298.7706078
CO,LURATE CACCIVIO,PO013138NU0001,01/11/2019,326.341,,27.81361111,298.5273889
CO,LURATE CACCIVIO,PO013138NU0001,01/12/2019,326.341,,27.85688172,298.4841183
CO,LURATE CACCIVIO,PO013138NU0001,01/01/2020,326.341,,28.73962366,297.6013763
CO,LURATE CACCIVIO,PO013138NU0001,01/02/2020,326.341,,29.17606838,297.1649316
CO,LURATE CACCIVIO,PO013138NU0001,01/09/2020,326.341,,26.58742857,299.7535714
CO,LURATE CACCIVIO,PO013138NU0001,01/10/2020,326.341,,26.68225806,299.6587419
CO,LURATE CACCIVIO,PO013138NU0001,01/11/2020,326.341,,26.8795,299.4615
CO,LURATE CACCIVIO,PO013138NU0001,01/12/2020,326.341,,26.85086022,299.4901398
CO,LURATE CACCIVIO,PO013138NU0001,01/01/2021,326.341,,27.14467742,299.1963226
CO,LURATE CACCIVIO,PO013138NU0001,01/02/2021,326.341,,27.11886228,299.2221377
CO,LURATE CACCIVIO,PO013138NU0001,01/03/2021,326.341,,27.36741935,298.9735806
CO,LURATE CACCIVIO,PO013138NU0001,01/04/2021,326.341,,27.34018868,299.0008113
CO,MARIANO COMENSE,PO013143NUP001,19/10/2015,284.119,soggiacenza statica,32.39,251.729
CO,MARIANO COMENSE,PO013143NUP001,01/12/2015,284.119,soggiacenza statica,31.37,252.749
CO,MARIANO COMENSE,PO013143NUP001,22/02/2016,284.119,soggiacenza statica,33.09,251.029
CO,MARIANO COMENSE,PO013143NUP001,05/04/2016,284.119,soggiacenza statica,33.09,251.029
CO,MARIANO COMENSE,PO013143NUP001,20/06/2016,284.119,soggiacenza statica,32.77,251.349
CO,MARIANO COMENSE,PO013143NUP001,22/07/2016,284.119,soggiacenza statica,32.79,251.329
CO,MARIANO COMENSE,PO013143NUP001,01/10/2016,284.119,soggiacenza statica,32.77,251.349
CO,MARIANO COMENSE,PO013143NUP001,02/11/2016,284.119,soggiacenza statica,32.6,251.519
CO,MARIANO COMENSE,PO013143NUP001,13/02/2017,284.119,soggiacenza statica,32.84,251.279
CO,MARIANO COMENSE,PO013143NUP001,14/04/2017,284.119,soggiacenza statica,33.39,250.729
CO,MARIANO COMENSE,PO013143NUP001,26/06/2017,284.119,soggiacenza statica,33.39,250.729
CO,MARIANO COMENSE,PO013143NUP001,01/09/2017,284.119,soggiacenza statica,33.83,250.289
CO,MARIANO COMENSE,PO013143NUP001,02/10/2017,284.119,soggiacenza statica,33.83,250.289
CO,MARIANO COMENSE,PO013143NUP001,29/12/2017,284.119,soggiacenza statica,33.4,250.719
CO,MARIANO COMENSE,PO013143NUP001,28/02/2018,284.119,soggiacenza statica,34.12,249.999
CO,MARIANO COMENSE,PO013143NUP001,27/04/2018,284.119,soggiacenza statica,33.7,250.419
CO,MARIANO COMENSE,PO013143NUP001,28/06/2018,284.119,soggiacenza statica,33.25,250.869
CO,MARIANO COMENSE,PO013143NUP001,30/08/2018,284.119,soggiacenza statica,32.91,251.209
CO,MARIANO COMENSE,PO013143NUP001,10/02/2019,284.119,soggiacenza statica,33.26,250.859
CO,MARIANO COMENSE,PO013143NUP001,03/04/2019,284.119,soggiacenza statica,33.44,250.679
CO,MARIANO COMENSE,PO013143NUP001,30/06/2019,284.119,soggiacenza statica,34.66,249.459
CO,MARIANO COMENSE,PO013143NUP001,30/08/2019,284.119,soggiacenza statica,30.72,253.399
CO,MARIANO COMENSE,PO013143NUP001,30/10/2019,284.119,soggiacenza statica,33.53,250.589
CO,MARIANO COMENSE,PO013143NUP001,20/12/2019,284.119,soggiacenza statica,32.9,251.219
CO,MARIANO COMENSE,PO013143NUP001,20/02/2020,284.119,soggiacenza statica,32.35,251.769
CO,MARIANO COMENSE,PO013143NUP001,10/04/2020,284.119,soggiacenza statica,32.63,251.489
CO,MARIANO COMENSE,PO013143NUP001,10/06/2020,284.119,soggiacenza statica,33.43,250.689
LC,MERATE,PO0970480U0001,28/08/2001,264.704,soggiacenza statica,30.73,233.974
LC,MERATE,PO0970480U0001,24/09/2001,264.704,soggiacenza statica,28.24,236.464
LC,MERATE,PO0970480U0001,28/10/2001,264.704,soggiacenza statica,28.34,236.364
LC,MERATE,PO0970480U0001,16/11/2001,264.704,soggiacenza statica,28,236.704
LC,MERATE,PO0970480U0001,17/12/2001,264.704,soggiacenza statica,28.99,235.714
LC,MERATE,PO0970480U0001,16/01/2002,264.704,soggiacenza statica,29.71,234.994
LC,MERATE,PO0970480U0001,26/02/2002,264.704,soggiacenza statica,25.74,238.964
LC,MERATE,PO0970480U0001,15/04/2002,264.704,soggiacenza statica,27.94,236.764
LC,MERATE,PO0970480U0001,23/05/2002,264.704,soggiacenza statica,24.81,239.894
LC,MERATE,PO0970480U0001,28/06/2002,264.704,soggiacenza statica,26.76,237.944
LC,MERATE,PO0970480U0001,30/07/2002,264.704,soggiacenza statica,26.32,238.384
LC,MERATE,PO0970480U0001,30/08/2002,264.704,soggiacenza statica,26.36,238.344
LC,MERATE,PO0970480U0001,24/09/2002,264.704,soggiacenza statica,24.84,239.864
LC,MERATE,PO0970480U0001,30/10/2002,264.704,soggiacenza statica,23.36,241.344
LC,MERATE,PO0970480U0001,04/12/2002,264.704,soggiacenza statica,3.79,260.914
LC,MERATE,PO0970480U0001,15/01/2003,264.704,soggiacenza statica,19.105,245.599
LC,MERATE,PO0970480U0001,28/02/2003,264.704,soggiacenza statica,22.75,241.954
LC,MERATE,PO0970480U0001,02/03/2004,264.704,soggiacenza statica,27.07,237.634
LC,MERATE,PO0970480U0001,01/04/2004,264.704,soggiacenza statica,25.54,239.164
LC,MERATE,PO0970480U0001,05/05/2004,264.704,soggiacenza statica,25.67,239.034
LC,MERATE,PO0970480U0001,03/06/2004,264.704,soggiacenza statica,24.43,240.274
LC,MERATE,PO0970480U0001,02/07/2004,264.704,soggiacenza statica,26.8,237.904
LC,MERATE,PO0970480U0001,05/08/2004,264.704,soggiacenza statica,29.26,235.444
LC,MERATE,PO0970480U0001,03/09/2004,264.704,soggiacenza statica,30,234.704
LC,MERATE,PO0970480U0001,01/10/2004,264.704,soggiacenza statica,30.64,234.064
LC,MERATE,PO0970480U0001,03/11/2004,264.704,soggiacenza statica,30.53,234.174
LC,MERATE,PO0970480U0001,14/12/2004,264.704,soggiacenza statica,29.86,234.844
LC,MERATE,PO0970480U0001,11/01/2005,264.704,soggiacenza statica,29.69,235.014
LC,MERATE,PO0970480U0001,08/02/2005,264.704,soggiacenza statica,29.42,235.284
LC,MERATE,PO0970480U0001,16/03/2005,264.704,soggiacenza statica,30.52,234.184
LC,MERATE,PO0970480U0001,06/04/2005,264.704,soggiacenza statica,30.33,234.374
LC,MERATE,PO0970480U0001,04/05/2005,264.704,soggiacenza statica,29.07,235.634
LC,MERATE,PO0970480U0001,07/06/2005,264.704,soggiacenza statica,29.52,235.184
LC,MERATE,PO0970480U0001,13/07/2005,264.704,soggiacenza statica,29.27,235.434
LC,MERATE,PO0970480U0001,02/08/2005,264.704,soggiacenza statica,29.32,235.384
LC,MERATE,PO0970480U0001,14/09/2005,264.704,soggiacenza statica,30.93,233.774
LC,MERATE,PO0970480U0001,04/10/2005,264.704,soggiacenza statica,29.02,235.684
LC,MERATE,PO0970480U0001,04/11/2005,264.704,soggiacenza statica,28.69,236.014
LC,MERATE,PO0970480U0001,21/12/2005,264.704,soggiacenza statica,28.16,236.544
LC,MERATE,PO0970480U0001,01/01/2006,264.704,soggiacenza statica,27,237.704
LC,MERATE,PO0970480U0001,01/02/2006,264.704,soggiacenza statica,27.8,236.904
LC,MERATE,PO0970480U0001,01/03/2006,264.704,soggiacenza statica,26.3,238.404
LC,MERATE,PO0970480U0001,01/04/2006,264.704,soggiacenza statica,26.7,238.004
LC,MERATE,PO0970480U0001,01/05/2006,264.704,soggiacenza statica,27.6,237.104
LC,MERATE,PO0970480U0001,01/06/2006,264.704,soggiacenza statica,28.2,236.504
LC,MERATE,PO0970480U0001,01/07/2006,264.704,soggiacenza statica,28.4,236.304
LC,MERATE,PO0970480U0001,01/08/2006,264.704,soggiacenza statica,28.85,235.854
LC,MERATE,PO0970480U0001,01/09/2006,264.704,soggiacenza statica,28.8,235.904
LC,MERATE,PO0970480U0001,01/10/2006,264.704,soggiacenza statica,28.25,236.454
LC,MERATE,PO0970480U0001,01/11/2006,264.704,soggiacenza statica,27.8,236.904
LC,MERATE,PO0970480U0001,01/12/2006,264.704,soggiacenza statica,27.38,237.324
LC,MERATE,PO0970480U0001,05/01/2007,264.704,soggiacenza statica,27.38,237.324
LC,MERATE,PO0970480U0001,02/02/2007,264.704,soggiacenza statica,27.55,237.154
LC,MERATE,PO0970480U0001,05/03/2007,264.704,soggiacenza statica,27.6,237.104
LC,MERATE,PO0970480U0001,04/04/2007,264.704,soggiacenza statica,28,236.704
LC,MERATE,PO0970480U0001,01/05/2007,264.704,soggiacenza statica,28.56,236.144
LC,MERATE,PO0970480U0001,04/06/2007,264.704,soggiacenza statica,28.9,235.804
LC,MERATE,PO0970480U0001,03/07/2007,264.704,soggiacenza statica,28.4,236.304
LC,MERATE,PO0970480U0001,02/08/2007,264.704,soggiacenza statica,28.1,236.604
LC,MERATE,PO0970480U0001,03/09/2007,264.704,soggiacenza statica,28.05,236.654
LC,MERATE,PO0970480U0001,01/10/2007,264.704,soggiacenza statica,28.1,236.604
LC,MERATE,PO0970480U0001,05/11/2007,264.704,soggiacenza statica,28.65,236.054
LC,MERATE,PO0970480U0001,04/12/2007,264.704,soggiacenza statica,29.04,235.664
LC,MERATE,PO0970480U0001,03/01/2008,264.704,soggiacenza statica,27.6,237.104
LC,MERATE,PO0970480U0001,05/02/2008,264.704,soggiacenza statica,24.42,240.284
LC,MERATE,PO0970480U0001,05/03/2008,264.704,soggiacenza statica,25.1,239.604
LC,MERATE,PO0970480U0001,01/04/2008,264.704,soggiacenza statica,25,239.704
LC,MERATE,PO0970480U0001,06/05/2008,264.704,soggiacenza statica,24.3,240.404
LC,MERATE,PO0970480U0001,09/06/2008,264.704,soggiacenza statica,22.6,242.104
LC,MERATE,PO0970480U0001,04/07/2008,264.704,soggiacenza statica,22.91,241.794
LC,MERATE,PO0970480U0001,01/08/2008,264.704,soggiacenza statica,22.8,241.904
LC,MERATE,PO0970480U0001,01/09/2008,264.704,soggiacenza statica,24.9,239.804
LC,MERATE,PO0970480U0001,02/10/2008,264.704,soggiacenza statica,25.6,239.104
LC,MERATE,PO0970480U0001,03/11/2008,264.704,soggiacenza statica,26.45,238.254
LC,MERATE,PO0970480U0001,01/12/2008,264.704,soggiacenza statica,23.6,241.104
LC,MERATE,PO0970480U0001,02/01/2009,264.704,soggiacenza statica,24.9,239.804
LC,MERATE,PO0970480U0001,05/02/2009,264.704,soggiacenza statica,20.7,244.004
LC,MERATE,PO0970480U0001,05/03/2009,264.704,soggiacenza statica,20.6,244.104
LC,MERATE,PO0970480U0001,01/04/2009,264.704,soggiacenza statica,22.5,242.204
LC,MERATE,PO0970480U0001,04/05/2009,264.704,soggiacenza statica,20.65,244.054
LC,MERATE,PO0970480U0001,08/06/2009,264.704,soggiacenza statica,22.45,242.254
LC,MERATE,PO0970480U0001,01/07/2009,264.704,soggiacenza statica,25.5,239.204
LC,MERATE,PO0970480U0001,03/08/2009,264.704,soggiacenza statica,27.9,236.804
LC,MERATE,PO0970480U0001,03/09/2009,264.704,soggiacenza statica,28.6,236.104
LC,MERATE,PO0970480U0001,05/10/2009,264.704,soggiacenza statica,29.2,235.504
LC,MERATE,PO0970480U0001,04/11/2009,264.704,soggiacenza statica,29.4,235.304
LC,MERATE,PO0970480U0001,01/12/2009,264.704,soggiacenza statica,28.8,235.904
LC,MERATE,PO0970480U0001,05/01/2010,264.704,soggiacenza statica,26.4,238.304
LC,MERATE,PO0970480U0001,01/02/2010,264.704,soggiacenza statica,24.8,239.904
LC,MERATE,PO0970480U0001,01/03/2010,264.704,soggiacenza statica,24,240.704
LC,MERATE,PO0970480U0001,02/04/2010,264.704,soggiacenza statica,24.4,240.304
LC,MERATE,PO0970480U0001,03/05/2010,264.704,soggiacenza statica,25.05,239.654
LC,MERATE,PO0970480U0001,04/06/2010,264.704,soggiacenza statica,22.5,242.204
LC,MERATE,PO0970480U0001,02/07/2010,264.704,soggiacenza statica,25.6,239.104
LC,MERATE,PO0970480U0001,02/08/2010,264.704,soggiacenza statica,27.2,237.504
LC,MERATE,PO0970480U0001,02/09/2010,264.704,soggiacenza statica,24.5,240.204
LC,MERATE,PO0970480U0001,04/10/2010,264.704,soggiacenza statica,23.6,241.104
LC,MERATE,PO0970480U0001,03/11/2010,264.704,soggiacenza statica,19.8,244.904
LC,MERATE,PO0970480U0001,02/12/2010,264.704,soggiacenza statica,14.7,250.004
LC,MERATE,PO0970480U0001,04/01/2011,264.704,soggiacenza statica,12.3,252.404
LC,MERATE,PO0970480U0001,01/02/2011,264.704,soggiacenza statica,16,248.704
LC,MERATE,PO0970480U0001,01/03/2011,264.704,soggiacenza statica,20.9,243.804
LC,MERATE,PO0970480U0001,04/04/2011,264.704,soggiacenza statica,20.6,244.104
LC,MERATE,PO0970480U0001,02/05/2011,264.704,soggiacenza statica,23.8,240.904
LC,MERATE,PO0970480U0001,01/06/2011,264.704,soggiacenza statica,25.9,238.804
LC,MERATE,PO0970480U0001,04/07/2011,264.704,soggiacenza statica,26.1,238.604
LC,MERATE,PO0970480U0001,01/08/2011,264.704,soggiacenza statica,26.2,238.504
LC,MERATE,PO0970480U0001,01/09/2011,264.704,soggiacenza statica,26,238.704
LC,MERATE,PO0970480U0001,03/10/2011,264.704,soggiacenza statica,22.4,242.304
LC,MERATE,PO0970480U0001,02/11/2011,264.704,soggiacenza statica,20.2,244.504
LC,MERATE,PO0970480U0001,02/12/2011,264.704,soggiacenza statica,26.8,237.904
LC,MERATE,PO0970480U0001,02/01/2012,264.704,soggiacenza statica,22.8,241.904
LC,MERATE,PO0970480U0001,03/02/2012,264.704,soggiacenza statica,28.28,236.424
LC,MERATE,PO0970480U0001,01/03/2012,264.704,soggiacenza statica,29.1,235.604
LC,MERATE,PO0970480U0001,03/05/2013,264.704,soggiacenza statica,17.45,247.254
LC,MERATE,PO0970480U0001,01/08/2013,264.704,soggiacenza statica,21,243.704
LC,MERATE,PO0970480U0001,02/09/2013,264.704,soggiacenza statica,21.43,243.274
LC,MERATE,PO0970480U0001,04/11/2013,264.704,soggiacenza statica,26.5,238.204
LC,MERATE,PO0970480U0001,04/12/2013,264.704,soggiacenza statica,25.91,238.794
LC,MERATE,PO0970480U0001,28/01/2014,264.704,soggiacenza statica,17.3,247.404
LC,MERATE,PO0970480U0001,19/02/2014,264.704,soggiacenza statica,13.3,251.404
LC,MERATE,PO0970480U0001,18/03/2014,264.704,soggiacenza statica,13.98,250.724
LC,MERATE,PO0970480U0001,30/04/2014,264.704,soggiacenza statica,18.97,245.734
LC,MERATE,PO0970480U0001,31/05/2014,264.704,soggiacenza statica,20.52,244.184
LC,MERATE,PO0970480U0001,24/06/2014,264.704,soggiacenza statica,22.62,242.084
LC,MERATE,PO0970480U0001,21/07/2014,264.704,soggiacenza statica,21.18,243.524
LC,MERATE,PO0970480U0001,27/08/2014,264.704,soggiacenza statica,18.48,246.224
LC,MERATE,PO0970480U0001,29/09/2014,264.704,soggiacenza statica,20.78,243.924
LC,MERATE,PO0970480U0001,31/10/2014,264.704,soggiacenza statica,23.81,240.894
LC,MERATE,PO0970480U0001,28/11/2014,264.704,soggiacenza statica,15.49,249.214
LC,MERATE,PO0970480U0001,22/12/2014,264.704,soggiacenza statica,15.04,249.664
LC,MERATE,PO0970480U0001,31/01/2015,264.704,soggiacenza statica,18.51,246.194
LC,MERATE,PO0970480U0001,28/02/2015,264.704,soggiacenza statica,18.58,246.124
LC,MERATE,PO0970480U0001,31/03/2015,264.704,soggiacenza statica,21.44,243.264
LC,MERATE,PO0970480U0001,17/04/2015,264.704,soggiacenza statica,22.71,241.994
LC,MERATE,PO0970480U0001,10/05/2015,264.704,soggiacenza statica,24.72,239.984
LC,MERATE,PO0970480U0001,29/06/2015,264.704,soggiacenza statica,25.98,238.724
LC,MERATE,PO0970480U0001,28/07/2015,264.704,soggiacenza statica,27.41,237.294
LC,MERATE,PO0970480U0001,28/08/2015,264.704,soggiacenza statica,27.73,236.974
LC,MERATE,PO0970480U0001,25/09/2015,264.704,soggiacenza statica,28.13,236.574
LC,MERATE,PO0970480U0001,20/10/2015,264.704,soggiacenza statica,27.8,236.904
LC,MERATE,PO0970480U0001,26/11/2015,264.704,soggiacenza statica,27.76,236.944
LC,MERATE,PO0970480U0001,09/12/2015,264.704,soggiacenza statica,27.89,236.814
LC,MERATE,PO0970480U0001,01/01/2016,264.704,soggiacenza statica,28.36,236.344
LC,MERATE,PO0970480U0001,01/02/2016,264.704,soggiacenza statica,28.98,235.724
LC,MERATE,PO0970480U0001,01/03/2016,264.704,soggiacenza statica,27.77,236.934
LC,MERATE,PO0970480U0001,01/04/2016,264.704,soggiacenza statica,26.02,238.684
LC,MERATE,PO0970480U0001,01/05/2016,264.704,soggiacenza statica,26.91,237.794
LC,MERATE,PO0970480U0001,01/06/2016,264.704,soggiacenza statica,25.81,238.894
LC,MERATE,PO0970480U0001,01/07/2016,264.704,soggiacenza statica,19.12,245.584
LC,MERATE,PO0970480U0001,01/08/2016,264.704,soggiacenza statica,20.6,244.104
LC,MERATE,PO0970480U0001,01/09/2016,264.704,soggiacenza statica,21.66,243.044
LC,MERATE,PO0970480U0001,01/10/2016,264.704,soggiacenza statica,24.88,239.824
LC,MERATE,PO0970480U0001,01/11/2016,264.704,soggiacenza statica,25.7,239.004
LC,MERATE,PO0970480U0001,01/12/2016,264.704,soggiacenza statica,24.22,240.484
LC,MERATE,PO0970480U0001,01/01/2017,264.704,soggiacenza statica,25.28,239.424
LC,MERATE,PO0970480U0001,01/02/2017,264.704,soggiacenza statica,27.13,237.574
LC,MERATE,PO0970480U0001,01/03/2017,264.704,soggiacenza statica,27.29,237.414
LC,MERATE,PO0970480U0001,01/04/2017,264.704,soggiacenza statica,27.55,237.154
LC,MERATE,PO0970480U0001,01/05/2017,264.704,soggiacenza statica,27.64,237.064
LC,MERATE,PO0970480U0001,01/06/2017,264.704,soggiacenza statica,26.59,238.114
LC,MERATE,PO0970480U0001,01/07/2017,264.704,soggiacenza statica,25.7,239.004
LC,MERATE,PO0970480U0001,01/08/2017,264.704,soggiacenza statica,25.96,238.744
LC,MERATE,PO0970480U0001,30/09/2017,264.704,soggiacenza statica,26.1,238.604
LC,MERATE,PO0970480U0001,31/10/2017,264.704,soggiacenza statica,27.04,237.664
LC,MERATE,PO0970480U0001,29/11/2017,264.704,soggiacenza statica,27.63,237.074
LC,MERATE,PO0970480U0001,30/12/2017,264.704,soggiacenza statica,27.73,236.974
LC,MERATE,PO0970480U0001,31/01/2018,264.704,soggiacenza statica,26.23,238.474
LC,MERATE,PO0970480U0001,28/02/2018,264.704,soggiacenza statica,26.8,237.904
LC,MERATE,PO0970480U0001,27/03/2018,264.704,soggiacenza statica,23.75,240.954
